name	url
ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 7, родильный дом	http://www.spr.ru/nagatino-sadovniki/gorodskaya-klinicheskaya-bolnitsa-7-23850.html
ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 20, роддом	http://www.spr.ru/babushkinskiy/gorodskaya-klinicheskaya-bolnitsa-20-53520.html
Женская консультация, РОДИЛЬНЫЙ ДОМ № 25	http://www.spr.ru/gagarinskiy/zhenskaya-konsultatsiya-9989.html
ПЕРИНАТАЛЬНЫЙ ЦЕНТР	http://www.spr.ru/zvenigorod-i-gorodskoy-okrug-zvenigorod/perinatalniy-tsentr-1171479.html
Родильное отделение, БРОННИЦКАЯ ГОРОДСКАЯ БОЛЬНИЦА	http://www.spr.ru/bronnitsi-i-gorodskoy-okrug-bronnitsi/rodilnoe-otdelenie-977511.html
Родильное отделение, ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 68	http://www.spr.ru/tekstilschiki/rodilnoe-otdelenie-44600.html
Акушерское отделение, СОЛНЕЧНОГОРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА	http://www.spr.ru/solnechnogorsk-i-solnechnogorskiy-rayon/akusherskoe-otdelenie.html
Акушерское отделение, ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА	http://www.spr.ru/kashira-i-kashirskiy-rayon/akusherskoe-otdelenie-227969.html
МАТЬ И ДИТЯ, перинатальный медицинский центр	http://www.spr.ru/cheremushki/mat-i-ditya-4662621.html
ПЕРИНАТАЛЬНЫЙ ПРОФИЛАКТИЧЕСКИЙ ЦЕНТР	http://www.spr.ru/odintsovo-i-odintsovskiy-rayon/perinatalniy-profilakticheskiy-tsentr.html
Родильное отделение, РУЗСКАЯ РАЙОННАЯ БОЛЬНИЦА	http://www.spr.ru/ruza-i-ruzskiy-rayon/rodilnoe-otdelenie-208630.html
Акушерское отделение, НАРО-ФОМИНСКАЯ РАЙОННАЯ БОЛЬНИЦА № 1	http://www.spr.ru/naro-fominsk-i-naro-fominskiy-rayon/akusherskoe-otdelenie-196236.html
КДО, перинатальный центр	http://www.spr.ru/perovo/kdo-31471.html
РОДИЛЬНЫЙ ДОМ	http://www.spr.ru/horoshevo-mnevniki/rodilniy-dom-234042.html
Родильное отделение, ДОМОДЕДОВСКАЯ ЦЕНТРАЛЬНАЯ ГОРОДСКАЯ БОЛЬНИЦА	http://www.spr.ru/domodedovo-i-gorodskoy-okrug-domodedovo/rodilnoe-otdelenie.html
Родильное отделение, РАЙОННАЯ БОЛЬНИЦА № 2	http://www.spr.ru/schelkovo-i-schelkovskiy-rayon/rodilnoe-otdelenie-200279.html
